device,name,type,enabled,description
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-14,other,true,Fiber port 14
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-15,other,true,Fiber port 15
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-16,other,true,Fiber port 16
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-17,other,true,Fiber port 17
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-18,other,true,Fiber port 18
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-19,other,true,Fiber port 19
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-20,other,true,Fiber port 20
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-21,other,true,Fiber port 21
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-22,other,true,Fiber port 22
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-23,other,true,Fiber port 23
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-24,other,true,Fiber port 24
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-25,other,true,Fiber port 25
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-26,other,true,Fiber port 26
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-27,other,true,Fiber port 27
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-28,other,true,Fiber port 28
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-29,other,true,Fiber port 29
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-30,other,true,Fiber port 30
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-31,other,true,Fiber port 31
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-32,other,true,Fiber port 32
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-33,other,true,Fiber port 33
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-34,other,true,Fiber port 34
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-35,other,true,Fiber port 35
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-36,other,true,Fiber port 36
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-37,other,true,Fiber port 37
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-38,other,true,Fiber port 38
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-39,other,true,Fiber port 39
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-40,other,true,Fiber port 40
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-41,other,true,Fiber port 41
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-42,other,true,Fiber port 42
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-43,other,true,Fiber port 43
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-44,other,true,Fiber port 44
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-45,other,true,Fiber port 45
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-46,other,true,Fiber port 46
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-47,other,true,Fiber port 47
AMER-DC-CLOUD-SRV-B-R04-FPP01,Port-48,other,true,Fiber port 48
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-1,other,true,Fiber port 1
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-2,other,true,Fiber port 2
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-3,other,true,Fiber port 3
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-4,other,true,Fiber port 4
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-5,other,true,Fiber port 5
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-6,other,true,Fiber port 6
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-7,other,true,Fiber port 7
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-8,other,true,Fiber port 8
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-9,other,true,Fiber port 9
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-10,other,true,Fiber port 10
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-11,other,true,Fiber port 11
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-12,other,true,Fiber port 12
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-13,other,true,Fiber port 13
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-14,other,true,Fiber port 14
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-15,other,true,Fiber port 15
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-16,other,true,Fiber port 16
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-17,other,true,Fiber port 17
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-18,other,true,Fiber port 18
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-19,other,true,Fiber port 19
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-20,other,true,Fiber port 20
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-21,other,true,Fiber port 21
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-22,other,true,Fiber port 22
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-23,other,true,Fiber port 23
AMER-DC-CLOUD-SRV-B-R01-FPP02,Port-24,other,true,Fiber port 24
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-1,other,true,Fiber port 1
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-2,other,true,Fiber port 2
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-3,other,true,Fiber port 3
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-4,other,true,Fiber port 4
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-5,other,true,Fiber port 5
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-6,other,true,Fiber port 6
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-7,other,true,Fiber port 7
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-8,other,true,Fiber port 8
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-9,other,true,Fiber port 9
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-10,other,true,Fiber port 10
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-11,other,true,Fiber port 11
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-12,other,true,Fiber port 12
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-13,other,true,Fiber port 13
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-14,other,true,Fiber port 14
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-15,other,true,Fiber port 15
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-16,other,true,Fiber port 16
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-17,other,true,Fiber port 17
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-18,other,true,Fiber port 18
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-19,other,true,Fiber port 19
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-20,other,true,Fiber port 20
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-21,other,true,Fiber port 21
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-22,other,true,Fiber port 22
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-23,other,true,Fiber port 23
AMER-DC-CLOUD-SRV-B-R02-FPP02,Port-24,other,true,Fiber port 24
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-1,other,true,Fiber port 1
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-2,other,true,Fiber port 2
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-3,other,true,Fiber port 3
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-4,other,true,Fiber port 4
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-5,other,true,Fiber port 5
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-6,other,true,Fiber port 6
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-7,other,true,Fiber port 7
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-8,other,true,Fiber port 8
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-9,other,true,Fiber port 9
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-10,other,true,Fiber port 10
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-11,other,true,Fiber port 11
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-12,other,true,Fiber port 12
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-13,other,true,Fiber port 13
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-14,other,true,Fiber port 14
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-15,other,true,Fiber port 15
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-16,other,true,Fiber port 16
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-17,other,true,Fiber port 17
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-18,other,true,Fiber port 18
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-19,other,true,Fiber port 19
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-20,other,true,Fiber port 20
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-21,other,true,Fiber port 21
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-22,other,true,Fiber port 22
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-23,other,true,Fiber port 23
AMER-DC-CLOUD-SRV-B-R03-FPP02,Port-24,other,true,Fiber port 24
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-1,other,true,Fiber port 1
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-2,other,true,Fiber port 2
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-3,other,true,Fiber port 3
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-4,other,true,Fiber port 4
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-5,other,true,Fiber port 5
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-6,other,true,Fiber port 6
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-7,other,true,Fiber port 7
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-8,other,true,Fiber port 8
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-9,other,true,Fiber port 9
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-10,other,true,Fiber port 10
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-11,other,true,Fiber port 11
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-12,other,true,Fiber port 12
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-13,other,true,Fiber port 13
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-14,other,true,Fiber port 14
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-15,other,true,Fiber port 15
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-16,other,true,Fiber port 16
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-17,other,true,Fiber port 17
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-18,other,true,Fiber port 18
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-19,other,true,Fiber port 19
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-20,other,true,Fiber port 20
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-21,other,true,Fiber port 21
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-22,other,true,Fiber port 22
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-23,other,true,Fiber port 23
AMER-DC-CLOUD-SRV-B-R04-FPP02,Port-24,other,true,Fiber port 24
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-1,other,true,Fiber port 1
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-2,other,true,Fiber port 2
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-3,other,true,Fiber port 3
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-4,other,true,Fiber port 4
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-5,other,true,Fiber port 5
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-6,other,true,Fiber port 6
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-7,other,true,Fiber port 7
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-8,other,true,Fiber port 8
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-9,other,true,Fiber port 9
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-10,other,true,Fiber port 10
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-11,other,true,Fiber port 11
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-12,other,true,Fiber port 12
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-13,other,true,Fiber port 13
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-14,other,true,Fiber port 14
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-15,other,true,Fiber port 15
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-16,other,true,Fiber port 16
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-17,other,true,Fiber port 17
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-18,other,true,Fiber port 18
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-19,other,true,Fiber port 19
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-20,other,true,Fiber port 20
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-21,other,true,Fiber port 21
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-22,other,true,Fiber port 22
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-23,other,true,Fiber port 23
AMER-DC-CLOUD-SRV-B-R05-FPP01,Port-24,other,true,Fiber port 24
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-1,other,true,Fiber port 1
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-2,other,true,Fiber port 2
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-3,other,true,Fiber port 3
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-4,other,true,Fiber port 4
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-5,other,true,Fiber port 5
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-6,other,true,Fiber port 6
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-7,other,true,Fiber port 7
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-8,other,true,Fiber port 8
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-9,other,true,Fiber port 9
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-10,other,true,Fiber port 10
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-11,other,true,Fiber port 11
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-12,other,true,Fiber port 12
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-13,other,true,Fiber port 13
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-14,other,true,Fiber port 14
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-15,other,true,Fiber port 15
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-16,other,true,Fiber port 16
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-17,other,true,Fiber port 17
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-18,other,true,Fiber port 18
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-19,other,true,Fiber port 19
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-20,other,true,Fiber port 20
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-21,other,true,Fiber port 21
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-22,other,true,Fiber port 22
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-23,other,true,Fiber port 23
AMER-DC-CLOUD-SRV-B-R06-FPP01,Port-24,other,true,Fiber port 24
AMER-DC-CLOUD-STG-R01-FPP01,Port-1,lc,true,Fiber port 1
AMER-DC-CLOUD-STG-R01-FPP01,Port-2,lc,true,Fiber port 2
AMER-DC-CLOUD-STG-R01-FPP01,Port-3,lc,true,Fiber port 3
AMER-DC-CLOUD-STG-R01-FPP01,Port-4,lc,true,Fiber port 4
AMER-DC-CLOUD-STG-R01-FPP01,Port-5,lc,true,Fiber port 5
AMER-DC-CLOUD-STG-R01-FPP01,Port-6,lc,true,Fiber port 6
AMER-DC-CLOUD-STG-R01-FPP01,Port-7,lc,true,Fiber port 7
AMER-DC-CLOUD-STG-R01-FPP01,Port-8,lc,true,Fiber port 8
AMER-DC-CLOUD-STG-R01-FPP01,Port-9,lc,true,Fiber port 9
AMER-DC-CLOUD-STG-R01-FPP01,Port-10,lc,true,Fiber port 10
AMER-DC-CLOUD-STG-R01-FPP01,Port-11,lc,true,Fiber port 11
AMER-DC-CLOUD-STG-R01-FPP01,Port-12,lc,true,Fiber port 12
AMER-DC-CLOUD-STG-R01-FPP01,Port-13,lc,true,Fiber port 13
AMER-DC-CLOUD-STG-R01-FPP01,Port-14,lc,true,Fiber port 14
AMER-DC-CLOUD-STG-R01-FPP01,Port-15,lc,true,Fiber port 15
AMER-DC-CLOUD-STG-R01-FPP01,Port-16,lc,true,Fiber port 16
AMER-DC-CLOUD-STG-R01-FPP01,Port-17,lc,true,Fiber port 17
AMER-DC-CLOUD-STG-R01-FPP01,Port-18,lc,true,Fiber port 18
AMER-DC-CLOUD-STG-R01-FPP01,Port-19,lc,true,Fiber port 19
AMER-DC-CLOUD-STG-R01-FPP01,Port-20,lc,true,Fiber port 20
AMER-DC-CLOUD-STG-R01-FPP01,Port-21,lc,true,Fiber port 21
AMER-DC-CLOUD-STG-R01-FPP01,Port-22,lc,true,Fiber port 22
AMER-DC-CLOUD-STG-R01-FPP01,Port-23,lc,true,Fiber port 23
AMER-DC-CLOUD-STG-R01-FPP01,Port-24,lc,true,Fiber port 24
AMER-DC-CLOUD-STG-R02-FPP01,Port-1,lc,true,Fiber port 1
AMER-DC-CLOUD-STG-R02-FPP01,Port-2,lc,true,Fiber port 2
AMER-DC-CLOUD-STG-R02-FPP01,Port-3,lc,true,Fiber port 3
AMER-DC-CLOUD-STG-R02-FPP01,Port-4,lc,true,Fiber port 4
AMER-DC-CLOUD-STG-R02-FPP01,Port-5,lc,true,Fiber port 5
AMER-DC-CLOUD-STG-R02-FPP01,Port-6,lc,true,Fiber port 6
AMER-DC-CLOUD-STG-R02-FPP01,Port-7,lc,true,Fiber port 7
AMER-DC-CLOUD-STG-R02-FPP01,Port-8,lc,true,Fiber port 8
AMER-DC-CLOUD-STG-R02-FPP01,Port-9,lc,true,Fiber port 9
AMER-DC-CLOUD-STG-R02-FPP01,Port-10,lc,true,Fiber port 10
AMER-DC-CLOUD-STG-R02-FPP01,Port-11,lc,true,Fiber port 11
AMER-DC-CLOUD-STG-R02-FPP01,Port-12,lc,true,Fiber port 12
AMER-DC-CLOUD-STG-R02-FPP01,Port-13,lc,true,Fiber port 13
AMER-DC-CLOUD-STG-R02-FPP01,Port-14,lc,true,Fiber port 14
AMER-DC-CLOUD-STG-R02-FPP01,Port-15,lc,true,Fiber port 15
AMER-DC-CLOUD-STG-R02-FPP01,Port-16,lc,true,Fiber port 16
AMER-DC-CLOUD-STG-R02-FPP01,Port-17,lc,true,Fiber port 17
AMER-DC-CLOUD-STG-R02-FPP01,Port-18,lc,true,Fiber port 18
AMER-DC-CLOUD-STG-R02-FPP01,Port-19,lc,true,Fiber port 19
AMER-DC-CLOUD-STG-R02-FPP01,Port-20,lc,true,Fiber port 20
AMER-DC-CLOUD-STG-R02-FPP01,Port-21,lc,true,Fiber port 21
AMER-DC-CLOUD-STG-R02-FPP01,Port-22,lc,true,Fiber port 22
AMER-DC-CLOUD-STG-R02-FPP01,Port-23,lc,true,Fiber port 23
AMER-DC-CLOUD-STG-R02-FPP01,Port-24,lc,true,Fiber port 24
AMER-DC-CLOUD-STG-R03-FPP01,Port-1,lc,true,Fiber port 1
AMER-DC-CLOUD-STG-R03-FPP01,Port-2,lc,true,Fiber port 2
AMER-DC-CLOUD-STG-R03-FPP01,Port-3,lc,true,Fiber port 3
AMER-DC-CLOUD-STG-R03-FPP01,Port-4,lc,true,Fiber port 4
AMER-DC-CLOUD-STG-R03-FPP01,Port-5,lc,true,Fiber port 5
AMER-DC-CLOUD-STG-R03-FPP01,Port-6,lc,true,Fiber port 6
AMER-DC-CLOUD-STG-R03-FPP01,Port-7,lc,true,Fiber port 7
AMER-DC-CLOUD-STG-R03-FPP01,Port-8,lc,true,Fiber port 8
AMER-DC-CLOUD-STG-R03-FPP01,Port-9,lc,true,Fiber port 9
AMER-DC-CLOUD-STG-R03-FPP01,Port-10,lc,true,Fiber port 10
AMER-DC-CLOUD-STG-R03-FPP01,Port-11,lc,true,Fiber port 11
AMER-DC-CLOUD-STG-R03-FPP01,Port-12,lc,true,Fiber port 12
AMER-DC-CLOUD-STG-R03-FPP01,Port-13,lc,true,Fiber port 13
AMER-DC-CLOUD-STG-R03-FPP01,Port-14,lc,true,Fiber port 14
AMER-DC-CLOUD-STG-R03-FPP01,Port-15,lc,true,Fiber port 15
AMER-DC-CLOUD-STG-R03-FPP01,Port-16,lc,true,Fiber port 16
AMER-DC-CLOUD-STG-R03-FPP01,Port-17,lc,true,Fiber port 17
AMER-DC-CLOUD-STG-R03-FPP01,Port-18,lc,true,Fiber port 18
AMER-DC-CLOUD-STG-R03-FPP01,Port-19,lc,true,Fiber port 19
AMER-DC-CLOUD-STG-R03-FPP01,Port-20,lc,true,Fiber port 20
AMER-DC-CLOUD-STG-R03-FPP01,Port-21,lc,true,Fiber port 21
AMER-DC-CLOUD-STG-R03-FPP01,Port-22,lc,true,Fiber port 22
AMER-DC-CLOUD-STG-R03-FPP01,Port-23,lc,true,Fiber port 23
AMER-DC-CLOUD-STG-R03-FPP01,Port-24,lc,true,Fiber port 24
AMER-DC-CLOUD-MMR-R01-CPP01,Port-1,other,true,Copper port 1
AMER-DC-CLOUD-MMR-R01-CPP01,Port-2,other,true,Copper port 2
AMER-DC-CLOUD-MMR-R01-CPP01,Port-3,other,true,Copper port 3
AMER-DC-CLOUD-MMR-R01-CPP01,Port-4,other,true,Copper port 4
AMER-DC-CLOUD-MMR-R01-CPP01,Port-5,other,true,Copper port 5
AMER-DC-CLOUD-MMR-R01-CPP01,Port-6,other,true,Copper port 6
AMER-DC-CLOUD-MMR-R01-CPP01,Port-7,other,true,Copper port 7
AMER-DC-CLOUD-MMR-R01-CPP01,Port-8,other,true,Copper port 8
AMER-DC-CLOUD-MMR-R01-CPP01,Port-9,other,true,Copper port 9
AMER-DC-CLOUD-MMR-R01-CPP01,Port-10,other,true,Copper port 10
AMER-DC-CLOUD-MMR-R01-CPP01,Port-11,other,true,Copper port 11
AMER-DC-CLOUD-MMR-R01-CPP01,Port-12,other,true,Copper port 12
AMER-DC-CLOUD-MMR-R01-CPP01,Port-13,other,true,Copper port 13
AMER-DC-CLOUD-MMR-R01-CPP01,Port-14,other,true,Copper port 14
AMER-DC-CLOUD-MMR-R01-CPP01,Port-15,other,true,Copper port 15
AMER-DC-CLOUD-MMR-R01-CPP01,Port-16,other,true,Copper port 16
AMER-DC-CLOUD-MMR-R01-CPP01,Port-17,other,true,Copper port 17
AMER-DC-CLOUD-MMR-R01-CPP01,Port-18,other,true,Copper port 18
AMER-DC-CLOUD-MMR-R01-CPP01,Port-19,other,true,Copper port 19
AMER-DC-CLOUD-MMR-R01-CPP01,Port-20,other,true,Copper port 20
AMER-DC-CLOUD-MMR-R01-CPP01,Port-21,other,true,Copper port 21
AMER-DC-CLOUD-MMR-R01-CPP01,Port-22,other,true,Copper port 22
AMER-DC-CLOUD-MMR-R01-CPP01,Port-23,other,true,Copper port 23
AMER-DC-CLOUD-MMR-R01-CPP01,Port-24,other,true,Copper port 24
AMER-DC-CLOUD-MMR-R01-CPP01,Port-25,other,true,Copper port 25
AMER-DC-CLOUD-MMR-R01-CPP01,Port-26,other,true,Copper port 26
AMER-DC-CLOUD-MMR-R01-CPP01,Port-27,other,true,Copper port 27
AMER-DC-CLOUD-MMR-R01-CPP01,Port-28,other,true,Copper port 28
AMER-DC-CLOUD-MMR-R01-CPP01,Port-29,other,true,Copper port 29
AMER-DC-CLOUD-MMR-R01-CPP01,Port-30,other,true,Copper port 30
AMER-DC-CLOUD-MMR-R01-CPP01,Port-31,other,true,Copper port 31
AMER-DC-CLOUD-MMR-R01-CPP01,Port-32,other,true,Copper port 32
AMER-DC-CLOUD-MMR-R01-CPP01,Port-33,other,true,Copper port 33
AMER-DC-CLOUD-MMR-R01-CPP01,Port-34,other,true,Copper port 34
AMER-DC-CLOUD-MMR-R01-CPP01,Port-35,other,true,Copper port 35
AMER-DC-CLOUD-MMR-R01-CPP01,Port-36,other,true,Copper port 36
AMER-DC-CLOUD-MMR-R01-CPP01,Port-37,other,true,Copper port 37
AMER-DC-CLOUD-MMR-R01-CPP01,Port-38,other,true,Copper port 38
AMER-DC-CLOUD-MMR-R01-CPP01,Port-39,other,true,Copper port 39
AMER-DC-CLOUD-MMR-R01-CPP01,Port-40,other,true,Copper port 40
AMER-DC-CLOUD-MMR-R01-CPP01,Port-41,other,true,Copper port 41
AMER-DC-CLOUD-MMR-R01-CPP01,Port-42,other,true,Copper port 42
AMER-DC-CLOUD-MMR-R01-CPP01,Port-43,other,true,Copper port 43
AMER-DC-CLOUD-MMR-R01-CPP01,Port-44,other,true,Copper port 44
AMER-DC-CLOUD-MMR-R01-CPP01,Port-45,other,true,Copper port 45
AMER-DC-CLOUD-MMR-R01-CPP01,Port-46,other,true,Copper port 46
AMER-DC-CLOUD-MMR-R01-CPP01,Port-47,other,true,Copper port 47
AMER-DC-CLOUD-MMR-R01-CPP01,Port-48,other,true,Copper port 48
AMER-DC-ONPREM-NET-R01-FPP01,Port-1,other,true,Fiber port 1
AMER-DC-ONPREM-NET-R01-FPP01,Port-2,other,true,Fiber port 2
AMER-DC-ONPREM-NET-R01-FPP01,Port-3,other,true,Fiber port 3
AMER-DC-ONPREM-NET-R01-FPP01,Port-4,other,true,Fiber port 4
AMER-DC-ONPREM-NET-R01-FPP01,Port-5,other,true,Fiber port 5
AMER-DC-ONPREM-NET-R01-FPP01,Port-6,other,true,Fiber port 6
AMER-DC-ONPREM-NET-R01-FPP01,Port-7,other,true,Fiber port 7
AMER-DC-ONPREM-NET-R01-FPP01,Port-8,other,true,Fiber port 8
AMER-DC-ONPREM-NET-R01-FPP01,Port-9,other,true,Fiber port 9
AMER-DC-ONPREM-NET-R01-FPP01,Port-10,other,true,Fiber port 10
AMER-DC-ONPREM-NET-R01-FPP01,Port-11,other,true,Fiber port 11
AMER-DC-ONPREM-NET-R01-FPP01,Port-12,other,true,Fiber port 12
AMER-DC-ONPREM-NET-R01-FPP01,Port-13,other,true,Fiber port 13
AMER-DC-ONPREM-NET-R01-FPP01,Port-14,other,true,Fiber port 14
AMER-DC-ONPREM-NET-R01-FPP01,Port-15,other,true,Fiber port 15
AMER-DC-ONPREM-NET-R01-FPP01,Port-16,other,true,Fiber port 16
AMER-DC-ONPREM-NET-R01-FPP01,Port-17,other,true,Fiber port 17
AMER-DC-ONPREM-NET-R01-FPP01,Port-18,other,true,Fiber port 18
AMER-DC-ONPREM-NET-R01-FPP01,Port-19,other,true,Fiber port 19
AMER-DC-ONPREM-NET-R01-FPP01,Port-20,other,true,Fiber port 20
AMER-DC-ONPREM-NET-R01-FPP01,Port-21,other,true,Fiber port 21
AMER-DC-ONPREM-NET-R01-FPP01,Port-22,other,true,Fiber port 22
AMER-DC-ONPREM-NET-R01-FPP01,Port-23,other,true,Fiber port 23
AMER-DC-ONPREM-NET-R01-FPP01,Port-24,other,true,Fiber port 24
AMER-DC-ONPREM-NET-R01-FPP01,Port-25,other,true,Fiber port 25
AMER-DC-ONPREM-NET-R01-FPP01,Port-26,other,true,Fiber port 26
AMER-DC-ONPREM-NET-R01-FPP01,Port-27,other,true,Fiber port 27
